date,state,price
2022-1,Johor,6.3416031863340825
2022-2,Johor,5.394573127944224
2022-3,Johor,4.747165539642466
2022-4,Johor,4.850048460802816
2022-5,Johor,5.854995975915312
2022-6,Johor,5.6104281003035235
2022-7,Johor,5.684678290817572
2022-8,Johor,5.673946332305069
2022-9,Johor,5.204094000692897
2022-10,Johor,4.779795651190249
2022-11,Johor,4.265451927333603
2022-12,Johor,4.0993623638004255
2023-1,Johor,4.573415541487425
2023-2,Johor,4.629498492016298
2023-3,Johor,4.628524536280351
2023-4,Johor,4.315160261147391
2023-5,Johor,4.372217206209156
2023-6,Johor,5.253144760864321
2023-7,Johor,5.837848840850855
2023-8,Johor,6.12245858464986
2023-9,Johor,4.938082986416492
2023-10,Johor,4.5111796872296575
2023-11,Johor,4.311861627396993
2022-1,Kedah,6.276498000752258
2022-2,Kedah,4.81093736358241
2022-3,Kedah,4.162917501883794
2022-4,Kedah,4.349714641345393
2022-5,Kedah,5.477301715199592
2022-6,Kedah,5.621764214457714
2022-7,Kedah,5.671155892181433
2022-8,Kedah,5.614425415663342
2022-9,Kedah,5.211164160511997
2022-10,Kedah,4.855695727137213
2022-11,Kedah,4.196093142745889
2022-12,Kedah,3.961327206850311
2023-1,Kedah,4.725995387598476
2023-2,Kedah,4.983715646469114
2023-3,Kedah,4.7117176656920075
2023-4,Kedah,4.238943941115842
2023-5,Kedah,4.478662490581027
2023-6,Kedah,5.082485327194306
2023-7,Kedah,5.611447474038245
2023-8,Kedah,5.636808823529412
2023-9,Kedah,4.3883706668177345
2023-10,Kedah,4.311541412590677
2023-11,Kedah,3.7786865117348714
2022-1,Kelantan,5.612126554620685
2022-2,Kelantan,4.4887471426723184
2022-3,Kelantan,4.080652265853826
2022-4,Kelantan,4.231462984944696
2022-5,Kelantan,5.080462869263447
2022-6,Kelantan,5.00967975477852
2022-7,Kelantan,5.09831913901798
2022-8,Kelantan,4.92419938461895
2022-9,Kelantan,4.500687381551038
2022-10,Kelantan,4.203605719350596
2022-11,Kelantan,3.940959534687079
2022-12,Kelantan,3.830433202173007
2023-1,Kelantan,4.195696752870255
2023-2,Kelantan,4.198988081417717
2023-3,Kelantan,4.089680570250294
2023-4,Kelantan,3.8731413441359055
2023-5,Kelantan,4.024150675014083
2023-6,Kelantan,4.708052740786426
2023-7,Kelantan,5.244878732500386
2023-8,Kelantan,5.205001016410587
2023-9,Kelantan,4.347247019559952
2023-10,Kelantan,4.06530347943493
2023-11,Kelantan,3.7220274556542035
2022-1,Melaka,6.929431349206349
2022-2,Melaka,6.135286031746031
2022-3,Melaka,5.597913594470046
2022-4,Melaka,5.614747207524986
2022-5,Melaka,6.342892063492063
2022-6,Melaka,6.509553366174057
2022-7,Melaka,6.457086480569239
2022-8,Melaka,5.950210727969348
2022-9,Melaka,5.697096469622332
2022-10,Melaka,5.432962301587302
2022-11,Melaka,5.14935202554647
2022-12,Melaka,4.825309113300493
2023-1,Melaka,5.141098257709369
2023-2,Melaka,5.46488405216183
2023-3,Melaka,5.206865343915344
2023-4,Melaka,5.415461746031745
2023-5,Melaka,4.854959986772487
2023-6,Melaka,5.83187712585034
2023-7,Melaka,6.5166924603174605
2023-8,Melaka,6.431023384353741
2023-9,Melaka,5.807447971781305
2023-10,Melaka,5.412826190476191
2023-11,Melaka,5.06372380952381
2022-1,Negeri Sembilan,6.167352350690614
2022-2,Negeri Sembilan,5.003920438312977
2022-3,Negeri Sembilan,4.667148116689526
2022-4,Negeri Sembilan,4.982281191175937
2022-5,Negeri Sembilan,5.817653187792599
2022-6,Negeri Sembilan,5.624745578074405
2022-7,Negeri Sembilan,5.659790807537124
2022-8,Negeri Sembilan,5.670049100488148
2022-9,Negeri Sembilan,5.419156065131327
2022-10,Negeri Sembilan,4.894243560862414
2022-11,Negeri Sembilan,4.3922341073273214
2022-12,Negeri Sembilan,4.2082646527152905
2023-1,Negeri Sembilan,4.740656542783776
2023-2,Negeri Sembilan,4.970395587598757
2023-3,Negeri Sembilan,4.8962842603150705
2023-4,Negeri Sembilan,4.7628618403969085
2023-5,Negeri Sembilan,4.798221501308576
2023-6,Negeri Sembilan,5.496412060269452
2023-7,Negeri Sembilan,6.110636227824463
2023-8,Negeri Sembilan,5.906128607193365
2023-9,Negeri Sembilan,4.89581890606495
2023-10,Negeri Sembilan,4.529647934441432
2023-11,Negeri Sembilan,4.146574698303073
2022-1,Pahang,6.2192385920735145
2022-2,Pahang,4.746100479335739
2022-3,Pahang,4.022606165001118
2022-4,Pahang,4.212488386453904
2022-5,Pahang,5.424118246249683
2022-6,Pahang,5.523586014492656
2022-7,Pahang,5.540689705706577
2022-8,Pahang,5.383591379705407
2022-9,Pahang,4.959793065098303
2022-10,Pahang,4.4173741670084095
2022-11,Pahang,3.865730143392745
2022-12,Pahang,3.6692429708279137
2023-1,Pahang,4.405083879625528
2023-2,Pahang,4.763868695216649
2023-3,Pahang,4.619852068849123
2023-4,Pahang,4.2746977288582615
2023-5,Pahang,4.212034168037082
2023-6,Pahang,5.003772875099998
2023-7,Pahang,5.849231057418718
2023-8,Pahang,5.891633927127715
2023-9,Pahang,4.500555299622551
2023-10,Pahang,3.9535126488073855
2023-11,Pahang,3.4886572928050485
2022-1,Perak,6.403266614889478
2022-2,Perak,4.964275884591607
2022-3,Perak,4.293246855542382
2022-4,Perak,4.50480690478643
2022-5,Perak,5.711074214565197
2022-6,Perak,5.660628890274176
2022-7,Perak,5.709858114575613
2022-8,Perak,5.629164792800195
2022-9,Perak,5.097480376275856
2022-10,Perak,4.479999248726714
2022-11,Perak,3.974145522293981
2022-12,Perak,3.8469124177749725
2023-1,Perak,4.610314654175023
2023-2,Perak,4.947206656516963
2023-3,Perak,4.777095570261001
2023-4,Perak,4.396958522623238
2023-5,Perak,4.413610832498726
2023-6,Perak,5.149505662138203
2023-7,Perak,5.920623714739025
2023-8,Perak,6.072394479998962
2023-9,Perak,4.74140707502628
2023-10,Perak,4.301778351388241
2023-11,Perak,3.875068155017365
2022-1,Perlis,6.577277777777778
2022-2,Perlis,5.140705128205128
2022-3,Perlis,4.4193999999999996
2022-4,Perlis,4.58046551724138
2022-5,Perlis,5.578472222222222
2022-6,Perlis,5.246793103448276
2022-7,Perlis,5.189870370370371
2022-8,Perlis,5.084127777777778
2022-9,Perlis,4.771655172413793
2022-10,Perlis,4.40372619047619
2022-11,Perlis,3.729882716049383
2022-12,Perlis,3.740862068965517
2023-1,Perlis,4.045446428571428
2023-2,Perlis,4.10674358974359
2023-3,Perlis,4.499784946236559
2023-4,Perlis,4.489433333333333
2023-5,Perlis,4.259166666666667
2023-6,Perlis,3.9124691358024695
2023-7,Perlis,4.232694444444444
2023-8,Perlis,5.341580459770115
2023-9,Perlis,4.39067901234568
2023-10,Perlis,4.2348333333333334
2023-11,Perlis,4.083833333333334
2022-1,Pulau Pinang,6.426669354016793
2022-2,Pulau Pinang,5.384569273910134
2022-3,Pulau Pinang,4.777058225351464
2022-4,Pulau Pinang,4.909909331169935
2022-5,Pulau Pinang,5.855536561960922
2022-6,Pulau Pinang,5.928457476738192
2022-7,Pulau Pinang,6.009613619512986
2022-8,Pulau Pinang,5.922695180704588
2022-9,Pulau Pinang,5.619023741934315
2022-10,Pulau Pinang,5.176367746240954
2022-11,Pulau Pinang,4.755923749314438
2022-12,Pulau Pinang,4.597812070806297
2023-1,Pulau Pinang,5.236167735719027
2023-2,Pulau Pinang,5.433664528307138
2023-3,Pulau Pinang,5.259281105755453
2023-4,Pulau Pinang,4.889247520751042
2023-5,Pulau Pinang,4.863638674864345
2023-6,Pulau Pinang,5.600243966987632
2023-7,Pulau Pinang,6.288844757825809
2023-8,Pulau Pinang,6.365610391166987
2023-9,Pulau Pinang,5.276881441357335
2023-10,Pulau Pinang,4.904047626569876
2023-11,Pulau Pinang,4.693828062818475
2022-1,Sabah,5.505936974906365
2022-2,Sabah,5.543533744444811
2022-3,Sabah,4.111779403662461
2022-4,Sabah,3.4876997667293885
2022-5,Sabah,3.860961150749987
2022-6,Sabah,4.50217125209517
2022-7,Sabah,5.355678391582785
2022-8,Sabah,4.760280760394033
2022-9,Sabah,4.74066028545739
2022-10,Sabah,4.813987055830936
2022-11,Sabah,4.535209708212215
2022-12,Sabah,4.569900768532687
2023-1,Sabah,4.832005827478418
2023-2,Sabah,4.664259714394355
2023-3,Sabah,4.411079481057348
2023-4,Sabah,4.097936150197669
2023-5,Sabah,3.934913830209041
2023-6,Sabah,3.988740481271358
2023-7,Sabah,4.281298412366355
2023-8,Sabah,5.967439999934891
2023-9,Sabah,5.906872445062675
2023-10,Sabah,5.886258436152409
2023-11,Sabah,6.268336016457439
2022-1,Sarawak,5.796166666666666
2022-2,Sarawak,5.730333333333333
2022-3,Sarawak,5.65247311827957
2022-4,Sarawak,5.124610016420361
2022-5,Sarawak,5.515085714285715
2022-6,Sarawak,5.610582010582011
2022-7,Sarawak,6.466128747795414
2022-8,Sarawak,6.483428571428572
2022-9,Sarawak,6.5232183908045975
2022-10,Sarawak,6.285221088435374
2022-11,Sarawak,6.361172839506173
2022-12,Sarawak,6.545714285714285
2023-1,Sarawak,6.0397707231040565
2023-2,Sarawak,5.941834215167548
2023-3,Sarawak,5.953640552995392
2023-4,Sarawak,5.909078571428572
2023-5,Sarawak,5.907609126984127
2023-6,Sarawak,5.775879120879121
2023-7,Sarawak,5.695763546798029
2023-8,Sarawak,6.37971264367816
2023-9,Sarawak,6.958641975308642
2023-10,Sarawak,7.030057471264368
2023-11,Sarawak,7.18641975308642
2022-1,Selangor,6.659460726420715
2022-2,Selangor,5.457811330241883
2022-3,Selangor,5.128120539249827
2022-4,Selangor,5.024277454076657
2022-5,Selangor,6.089571683881336
2022-6,Selangor,5.961814993435204
2022-7,Selangor,6.031049506009597
2022-8,Selangor,5.902530240223615
2022-9,Selangor,5.635178085525277
2022-10,Selangor,5.16360242039052
2022-11,Selangor,4.490010145621493
2022-12,Selangor,4.429016103348803
2023-1,Selangor,5.0040369553247785
2023-2,Selangor,5.438614773075001
2023-3,Selangor,5.40665344979346
2023-4,Selangor,4.942974559978974
2023-5,Selangor,4.914395968854672
2023-6,Selangor,5.811749979648362
2023-7,Selangor,6.5390048817381
2023-8,Selangor,6.732382434956157
2023-9,Selangor,5.246772930947361
2023-10,Selangor,4.705309359546926
2023-11,Selangor,4.343151338268723
2022-1,Terengganu,5.239172615717616
2022-2,Terengganu,4.561848305694306
2022-3,Terengganu,3.882126276215959
2022-4,Terengganu,4.335199500499501
2022-5,Terengganu,5.08166978120356
2022-6,Terengganu,4.926747088571741
2022-7,Terengganu,4.655423856510346
2022-8,Terengganu,4.9954228502298355
2022-9,Terengganu,4.443297910013288
2022-10,Terengganu,3.9325030993643675
2022-11,Terengganu,3.7403818623993876
2022-12,Terengganu,3.727166092241092
2023-1,Terengganu,4.1343047640970045
2023-2,Terengganu,3.950162757887274
2023-3,Terengganu,3.795248201123201
2023-4,Terengganu,3.6927575209229944
2023-5,Terengganu,3.851207633053221
2023-6,Terengganu,4.410859857033231
2023-7,Terengganu,4.739470613415273
2023-8,Terengganu,4.695396435674515
2023-9,Terengganu,4.07508977005107
2023-10,Terengganu,3.74677404786476
2023-11,Terengganu,3.5037781301301036
2022-1,W.P. Kuala Lumpur,6.654714657798434
2022-2,W.P. Kuala Lumpur,6.053108725388187
2022-3,W.P. Kuala Lumpur,5.447603371883649
2022-4,W.P. Kuala Lumpur,5.293019988326908
2022-5,W.P. Kuala Lumpur,6.216870926727109
2022-6,W.P. Kuala Lumpur,6.268548555949254
2022-7,W.P. Kuala Lumpur,6.398347141702547
2022-8,W.P. Kuala Lumpur,6.172168364078962
2022-9,W.P. Kuala Lumpur,5.782854411901114
2022-10,W.P. Kuala Lumpur,5.399135086336128
2022-11,W.P. Kuala Lumpur,4.715359880901459
2022-12,W.P. Kuala Lumpur,4.471431828041428
2023-1,W.P. Kuala Lumpur,5.169810614177074
2023-2,W.P. Kuala Lumpur,5.536455528062224
2023-3,W.P. Kuala Lumpur,5.62220009106703
2023-4,W.P. Kuala Lumpur,5.2409605233907905
2023-5,W.P. Kuala Lumpur,5.055383719348346
2023-6,W.P. Kuala Lumpur,5.774689071005078
2023-7,W.P. Kuala Lumpur,6.533256154256021
2023-8,W.P. Kuala Lumpur,6.718629655471586
2023-9,W.P. Kuala Lumpur,5.631439041991717
