date,state,price
2022-1,Johor,34.488538326513705
2022-2,Johor,33.96128517623244
2022-3,Johor,34.376114539617014
2022-4,Johor,33.75842131043399
2022-5,Johor,34.492990365912696
2022-6,Johor,35.78094253024003
2022-7,Johor,35.36427156008884
2022-8,Johor,34.71112449017744
2022-9,Johor,35.5715146655361
2022-10,Johor,36.50224563038825
2022-11,Johor,36.28100133510281
2022-12,Johor,36.53096113392974
2023-1,Johor,37.049046591538186
2023-2,Johor,37.56251841931596
2023-3,Johor,37.511633193556385
2023-4,Johor,36.84282083374671
2023-5,Johor,37.25630918398087
2023-6,Johor,37.42990759395864
2023-7,Johor,37.619509460592376
2023-8,Johor,36.975093326724625
2023-9,Johor,36.346501212386016
2023-10,Johor,35.57725448957361
2023-11,Johor,34.051409036251364
2022-1,Kedah,31.294252873563217
2022-2,Kedah,32.16792
2022-3,Kedah,32.24071428571428
2022-4,Kedah,32.012725779967155
2022-5,Kedah,33.589506172839506
2022-6,Kedah,32.9189393939394
2022-7,Kedah,33.02410714285715
2022-8,Kedah,32.9227746031746
2022-9,Kedah,32.75095238095238
2022-10,Kedah,33.273678160919545
2022-11,Kedah,34.445641025641024
2022-12,Kedah,33.231546031746035
2023-1,Kedah,33.41048275862069
2023-2,Kedah,32.26923333333333
2023-3,Kedah,35.49507936507937
2023-4,Kedah,35.942060439560436
2023-5,Kedah,35.870645833333334
2023-6,Kedah,34.46987179487179
2023-7,Kedah,35.93571428571429
2023-8,Kedah,32.83148148148148
2023-9,Kedah,33.665162257495595
2023-10,Kedah,34.76920634920635
2023-11,Kedah,33.645713369963374
2022-1,Kelantan,36.10334998519998
2022-2,Kelantan,35.51664295038295
2022-3,Kelantan,35.68453119908765
2022-4,Kelantan,36.27382733884889
2022-5,Kelantan,37.46107200918739
2022-6,Kelantan,37.432438174851974
2022-7,Kelantan,37.89836968586969
2022-8,Kelantan,37.05076655751656
2022-9,Kelantan,36.006876418600555
2022-10,Kelantan,36.266905057586094
2022-11,Kelantan,36.291377825073475
2022-12,Kelantan,37.25356025687276
2023-1,Kelantan,38.14752440471406
2023-2,Kelantan,37.78712111139889
2023-3,Kelantan,37.987433980705205
2023-4,Kelantan,37.458540417915415
2023-5,Kelantan,37.8802641467329
2023-6,Kelantan,37.52205456936226
2023-7,Kelantan,37.12732866207866
2023-8,Kelantan,38.39685149829594
2023-9,Kelantan,37.95072123662013
