date,state,price
2022-1,Johor,6.092985322604218
2022-2,Johor,5.710895788860652
2022-3,Johor,5.096446598325929
2022-4,Johor,5.238918367790464
2022-5,Johor,5.450133940206468
2022-6,Johor,5.0311293998230315
2022-7,Johor,4.895931233033311
2022-8,Johor,4.916141035315373
2022-9,Johor,4.480263180160604
2022-10,Johor,4.660210537343007
2022-11,Johor,4.521808908464347
2022-12,Johor,4.137524225148402
2023-1,Johor,4.046583315990196
2023-2,Johor,3.990041563888072
2023-3,Johor,4.10311650823039
2023-4,Johor,4.033868751970777
2023-5,Johor,3.887038201033184
2023-6,Johor,4.207272978392278
2023-7,Johor,4.633888617785423
2023-8,Johor,4.521135297064358
2023-9,Johor,4.23789018735902
2023-10,Johor,4.1239358554694165
2023-11,Johor,3.9391080735638844
2022-1,Kedah,6.371996953511876
2022-2,Kedah,5.932881894650157
2022-3,Kedah,5.299979531923932
2022-4,Kedah,5.47612633722253
2022-5,Kedah,5.590928169071848
2022-6,Kedah,5.4488746117134115
2022-7,Kedah,5.2243648681279415
2022-8,Kedah,5.240301849147676
2022-9,Kedah,5.0038487375581875
2022-10,Kedah,4.846072817370993
2022-11,Kedah,5.044692525036385
2022-12,Kedah,4.703331585818551
2023-1,Kedah,4.585619488144301
2023-2,Kedah,4.526031574982614
2023-3,Kedah,4.613573313986252
2023-4,Kedah,4.558518405394644
2023-5,Kedah,4.568895759466077
2023-6,Kedah,4.8392899456707905
2023-7,Kedah,4.933507720890338
2023-8,Kedah,4.816845703675373
2023-9,Kedah,4.860157265484971
2023-10,Kedah,4.749763894187576
2023-11,Kedah,4.70694039846184
2022-1,Kelantan,6.239250616903665
2022-2,Kelantan,5.745716711095888
2022-3,Kelantan,4.998168083455023
2022-4,Kelantan,5.26323702823427
2022-5,Kelantan,5.577793450667199
2022-6,Kelantan,5.389877843246495
2022-7,Kelantan,5.324460184237084
2022-8,Kelantan,5.167597307236075
2022-9,Kelantan,4.959589636441698
2022-10,Kelantan,5.0600947230485325
2022-11,Kelantan,4.925081543120657
2022-12,Kelantan,4.609788242659567
2023-1,Kelantan,4.625957706592315
2023-2,Kelantan,4.537521107162217
2023-3,Kelantan,4.57964966439042
2023-4,Kelantan,4.544886271639069
2023-5,Kelantan,4.542352271190606
2023-6,Kelantan,4.8313155770820275
2023-7,Kelantan,5.037963420839085
2023-8,Kelantan,5.028665554494751
2023-9,Kelantan,4.733849150710746
2023-10,Kelantan,4.535839654741292
2023-11,Kelantan,4.386043066935039
2022-1,Melaka,6.013781260025378
2022-2,Melaka,5.627802784796902
2022-3,Melaka,5.093487051387531
2022-4,Melaka,5.2516669046786015
2022-5,Melaka,5.428628494896916
2022-6,Melaka,5.201166166884727
2022-7,Melaka,5.144281804917974
2022-8,Melaka,5.107166441289159
2022-9,Melaka,4.767894949722176
2022-10,Melaka,4.8640884364710795
2022-11,Melaka,4.843743275322133
2022-12,Melaka,4.377457173132136
2023-1,Melaka,4.420209548016738
2023-2,Melaka,4.317915610984061
2023-3,Melaka,4.4589359749455335
2023-4,Melaka,4.374150384892324
2023-5,Melaka,4.323167017714183
2023-6,Melaka,4.578147469214959
2023-7,Melaka,4.89676382215161
2023-8,Melaka,4.87837571804084
2023-9,Melaka,4.572168531722453
2023-10,Melaka,4.309642988003282
2023-11,Melaka,4.211731782531194
2022-1,Negeri Sembilan,6.146070707012887
2022-2,Negeri Sembilan,5.639999233367586
2022-3,Negeri Sembilan,5.151482500412015
2022-4,Negeri Sembilan,5.331019547977044
2022-5,Negeri Sembilan,5.559946246672723
2022-6,Negeri Sembilan,5.413097756681892
2022-7,Negeri Sembilan,5.31895863772693
2022-8,Negeri Sembilan,5.320034236730256
2022-9,Negeri Sembilan,5.0294021018534245
2022-10,Negeri Sembilan,5.174335592273688
2022-11,Negeri Sembilan,4.979036049153284
2022-12,Negeri Sembilan,4.616147281517971
2023-1,Negeri Sembilan,4.515351321608428
2023-2,Negeri Sembilan,4.383658351666003
2023-3,Negeri Sembilan,4.551974352755803
2023-4,Negeri Sembilan,4.322473580985045
2023-5,Negeri Sembilan,4.332440318301567
2023-6,Negeri Sembilan,4.5690050632960215
2023-7,Negeri Sembilan,4.8420266662974205
2023-8,Negeri Sembilan,4.737373047406619
2023-9,Negeri Sembilan,4.606317668453282
2023-10,Negeri Sembilan,4.268228259161018
2023-11,Negeri Sembilan,4.1826041524100255
2022-1,Pahang,5.85462836036041
2022-2,Pahang,5.3099172097534515
2022-3,Pahang,4.573439774076709
2022-4,Pahang,4.770761700429936
2022-5,Pahang,5.172664009373026
2022-6,Pahang,5.057300174351944
2022-7,Pahang,4.841560926329185
2022-8,Pahang,4.659776748918408
2022-9,Pahang,4.371225987674646
2022-10,Pahang,4.593933774940526
2022-11,Pahang,4.398885016483329
2022-12,Pahang,3.865141697827733
2023-1,Pahang,4.021721956654789
2023-2,Pahang,3.849947201862238
2023-3,Pahang,4.056276842246064
2023-4,Pahang,3.925037339264833
2023-5,Pahang,3.9532026180048327
2023-6,Pahang,4.266310395921794
2023-7,Pahang,4.5416291759243865
2023-8,Pahang,4.493564809289978
2023-9,Pahang,4.270120020648064
2023-10,Pahang,4.033617188931058
2023-11,Pahang,3.7924422176931585
2022-1,Perak,6.119581117763585
2022-2,Perak,5.589003453336601
2022-3,Perak,4.923853018005273
2022-4,Perak,5.211307294238014
2022-5,Perak,5.301489298623595
2022-6,Perak,5.196465778663593
2022-7,Perak,4.853649615981472
2022-8,Perak,5.073322098366987
2022-9,Perak,4.647036331067943
2022-10,Perak,4.823288851351122
2022-11,Perak,4.7369692444519
2022-12,Perak,4.263550424467746
2023-1,Perak,4.1768148957494455
2023-2,Perak,4.219569489809862
2023-3,Perak,4.361901979952101
2023-4,Perak,4.25547168614617
2023-5,Perak,4.184905933730469
2023-6,Perak,4.4154730608549535
2023-7,Perak,4.799839075892931
2023-8,Perak,4.668413469518719
2023-9,Perak,4.4825867816495855
2023-10,Perak,4.388745516986483
2023-11,Perak,4.126843486876941
2022-1,Perlis,6.690771373996374
2022-2,Perlis,6.410798507048507
2022-3,Perlis,6.033581565656565
2022-4,Perlis,6.2345638346328
2022-5,Perlis,6.26109601972102
2022-6,Perlis,5.810095902182109
2022-7,Perlis,5.697893795504906
2022-8,Perlis,5.618790182040183
2022-9,Perlis,5.118717874079943
2022-10,Perlis,5.252206512237763
2022-11,Perlis,5.242178395678396
2022-12,Perlis,4.988893359514049
2023-1,Perlis,4.8953010798725085
2023-2,Perlis,4.724280102376256
2023-3,Perlis,4.810441692715886
2023-4,Perlis,4.814363402186049
2023-5,Perlis,4.781589639828771
2023-6,Perlis,4.909993133409801
2023-7,Perlis,5.163121367521367
2023-8,Perlis,5.179444538220401
2023-9,Perlis,5.21187892354559
2023-10,Perlis,4.980186013986014
2023-11,Perlis,4.9276152847152845
2022-1,Pulau Pinang,6.193321908876465
2022-2,Pulau Pinang,5.821262981131108
2022-3,Pulau Pinang,5.248649441650896
2022-4,Pulau Pinang,5.343460919086152
2022-5,Pulau Pinang,5.478978107322418
2022-6,Pulau Pinang,5.429116264508481
2022-7,Pulau Pinang,5.3170220687220215
2022-8,Pulau Pinang,5.359982769412221
2022-9,Pulau Pinang,5.166319117901923
2022-10,Pulau Pinang,5.109300872519413
2022-11,Pulau Pinang,5.05618332912796
2022-12,Pulau Pinang,4.835364074267402
2023-1,Pulau Pinang,4.750141436805639
