date,state,price
2022-1,Johor,7.4053961441309415
2022-2,Johor,7.249385884382888
2022-3,Johor,6.978466839302544
2022-4,Johor,6.71028549675489
2022-5,Johor,6.555349096987509
2022-6,Johor,6.189603692693092
2022-7,Johor,5.967048244239785
2022-8,Johor,6.133549154410131
2022-9,Johor,6.628309701785753
2022-10,Johor,7.41923391359128
2022-11,Johor,7.776342493369108
2022-12,Johor,7.826656403087606
2023-1,Johor,8.61489864893527
2023-2,Johor,9.763377636898015
2023-3,Johor,10.358378618532434
2023-4,Johor,9.853997254407782
2023-5,Johor,13.33876519009914
2023-6,Johor,15.00594750730237
2023-7,Johor,15.527826762251854
2023-8,Johor,15.479864474459976
2023-9,Johor,15.21659125080888
2023-10,Johor,14.856288590097929
2023-11,Johor,13.506074331773966
2022-1,Kedah,8.000089922524825
2022-2,Kedah,7.804837873213865
2022-3,Kedah,7.444946838294717
2022-4,Kedah,7.076564589566382
2022-5,Kedah,6.837524290656894
2022-6,Kedah,6.707443785559606
2022-7,Kedah,6.57187370887168
2022-8,Kedah,6.737108997369833
2022-9,Kedah,7.001397962597362
2022-10,Kedah,7.540660026536594
2022-11,Kedah,7.718704524481023
2022-12,Kedah,7.9632068821701205
2023-1,Kedah,8.525105867986492
2023-2,Kedah,9.08968969111856
2023-3,Kedah,9.371938368976732
2023-4,Kedah,9.196396745110134
2023-5,Kedah,11.669994395798492
2023-6,Kedah,13.62668984822462
2023-7,Kedah,14.668874058418316
2023-8,Kedah,15.236942251800148
2023-9,Kedah,15.516477669081283
2023-10,Kedah,15.497507306001047
2023-11,Kedah,14.292421755598042
2022-1,Kelantan,7.293883645901942
2022-2,Kelantan,6.867788830408937
2022-3,Kelantan,6.692582387482093
2022-4,Kelantan,6.441090101321087
2022-5,Kelantan,6.432463437540984
2022-6,Kelantan,6.487227929155549
2022-7,Kelantan,6.450742275359532
2022-8,Kelantan,6.502047193853031
2022-9,Kelantan,6.659458682899062
2022-10,Kelantan,6.977571647973857
2022-11,Kelantan,7.175809572886459
2022-12,Kelantan,7.317672000992897
2023-1,Kelantan,7.808158192087252
2023-2,Kelantan,8.214992358998375
2023-3,Kelantan,8.325136626244715
2023-4,Kelantan,8.295832394950077
2023-5,Kelantan,9.185190977432283
2023-6,Kelantan,9.746735572061816
2023-7,Kelantan,11.585222037693816
2023-8,Kelantan,12.617152703136949
2023-9,Kelantan,13.207781092550187
2023-10,Kelantan,13.229312859107635
2023-11,Kelantan,12.496642434083977
2022-1,Melaka,9.04287405132371
2022-2,Melaka,8.583575576597315
2022-3,Melaka,8.259653080673418
2022-4,Melaka,7.683901438068104
2022-5,Melaka,6.665734290347334
2022-6,Melaka,6.991667047207919
2022-7,Melaka,7.003236695214484
2022-8,Melaka,6.984825585548101
2022-9,Melaka,7.531592877558547
2022-10,Melaka,8.068943967864923
2022-11,Melaka,8.500744651136808
2022-12,Melaka,8.600183908045977
2023-1,Melaka,9.127797785829308
2023-2,Melaka,9.453880652234055
2023-3,Melaka,9.795421012124656
2023-4,Melaka,9.460275827142452
2023-5,Melaka,12.808152458353787
2023-6,Melaka,14.33140408699712
2023-7,Melaka,15.1203159653092
2023-8,Melaka,15.34759593478417
2023-9,Melaka,15.279768916075453
2023-10,Melaka,15.376547639988361
2023-11,Melaka,15.030251049773756
2022-1,Negeri Sembilan,8.092718300649254
2022-2,Negeri Sembilan,7.376846624766167
2022-3,Negeri Sembilan,7.460276327900127
2022-4,Negeri Sembilan,7.063190624562785
2022-5,Negeri Sembilan,6.462695437989481
2022-6,Negeri Sembilan,6.436886265589453
2022-7,Negeri Sembilan,6.391717351572161
2022-8,Negeri Sembilan,6.480484674329502
2022-9,Negeri Sembilan,7.214100594426293
2022-10,Negeri Sembilan,7.87092657985164
2022-11,Negeri Sembilan,8.171721155503004
2022-12,Negeri Sembilan,8.20636205457411
2023-1,Negeri Sembilan,8.690389334571224
2023-2,Negeri Sembilan,9.58599484516729
2023-3,Negeri Sembilan,9.782462771794425
2023-4,Negeri Sembilan,9.304624718188597
2023-5,Negeri Sembilan,12.525867060525682
2023-6,Negeri Sembilan,13.681841957807292
2023-7,Negeri Sembilan,14.253586778929419
2023-8,Negeri Sembilan,14.849304241996716
2023-9,Negeri Sembilan,15.224390761714004
2023-10,Negeri Sembilan,14.705172037267618
2023-11,Negeri Sembilan,13.728687386399598
2022-1,Pahang,7.770071574718315
2022-2,Pahang,7.332990376406681
2022-3,Pahang,6.958235855040493
2022-4,Pahang,6.758161477881836
2022-5,Pahang,6.85957041508454
2022-6,Pahang,6.123453198150243
2022-7,Pahang,6.0079558526767505
2022-8,Pahang,6.0725090302863105
2022-9,Pahang,6.879446412711801
2022-10,Pahang,7.60262581049588
2022-11,Pahang,8.130220931939085
2022-12,Pahang,8.160505413504762
2023-1,Pahang,9.21701993048638
2023-2,Pahang,10.195113759984363
2023-3,Pahang,10.613360428054897
2023-4,Pahang,9.909963791806753
2023-5,Pahang,13.526271728044827
2023-6,Pahang,15.078983157522336
2023-7,Pahang,15.54359030030812
2023-8,Pahang,16.02103845986871
2023-9,Pahang,15.716592219202152
2023-10,Pahang,15.036260465279623
2023-11,Pahang,13.668480814912488
2022-1,Perak,7.439563186914359
2022-2,Perak,7.143419043798868
2022-3,Perak,6.723469854344312
2022-4,Perak,6.334950900484606
2022-5,Perak,6.344772061350913
2022-6,Perak,6.265003587947662
2022-7,Perak,6.158857605522223
2022-8,Perak,6.419538282213813
2022-9,Perak,6.964985716734313
2022-10,Perak,7.909471681000551
2022-11,Perak,8.164703154717149
2022-12,Perak,8.307506176560901
2023-1,Perak,8.642543125749116
2023-2,Perak,9.691299760884764
2023-3,Perak,10.23264092229544
2023-4,Perak,9.606677980381315
2023-5,Perak,13.434926916517902
2023-6,Perak,14.808463817267198
2023-7,Perak,15.723562549898851
2023-8,Perak,15.852821246216559
2023-9,Perak,15.674060851066733
2023-10,Perak,15.39334238356149
2023-11,Perak,14.018147368965417
2022-1,Perlis,8.603193653303693
2022-2,Perlis,8.573301822601772
2022-3,Perlis,8.28704520796771
2022-4,Perlis,8.033639057222517
2022-5,Perlis,7.561869882997237
2022-6,Perlis,6.946308106973436
2022-7,Perlis,6.7558772916240235
2022-8,Perlis,7.167658452570217
2022-9,Perlis,7.437069915549885
2022-10,Perlis,7.973337993909685
2022-11,Perlis,8.23541795109769
2022-12,Perlis,8.174178406746359
2023-1,Perlis,8.302756946528612
2023-2,Perlis,8.673487453722748
2023-3,Perlis,8.8345436827957
2023-4,Perlis,8.907719422689897
2023-5,Perlis,9.908677345823332
2023-6,Perlis,10.722344069782796
2023-7,Perlis,12.704351573873277
2023-8,Perlis,13.760013770163237
2023-9,Perlis,14.596733140225787
2023-10,Perlis,14.847479176746456
2023-11,Perlis,13.012022746768308
2022-1,Pulau Pinang,7.954249274040724
2022-2,Pulau Pinang,7.790359667141174
2022-3,Pulau Pinang,7.730537822344912
2022-4,Pulau Pinang,7.300420482788061
2022-5,Pulau Pinang,7.073943009340845
2022-6,Pulau Pinang,7.242779730553024
2022-7,Pulau Pinang,6.958076379710759
2022-8,Pulau Pinang,7.099443653205558
2022-9,Pulau Pinang,7.410925801646529
2022-10,Pulau Pinang,8.061133711835398
2022-11,Pulau Pinang,8.274128817982895
2022-12,Pulau Pinang,8.348791214253039
2023-1,Pulau Pinang,8.851728444668273
2023-2,Pulau Pinang,9.56421882933004
2023-3,Pulau Pinang,10.04798044515801
2023-4,Pulau Pinang,9.476440494479073
2023-5,Pulau Pinang,12.69597595452769
2023-6,Pulau Pinang,14.37205966795435
2023-7,Pulau Pinang,15.320642840943279
2023-8,Pulau Pinang,15.46208166589088
2023-9,Pulau Pinang,15.372916030287039
2023-10,Pulau Pinang,15.123567717749564
2023-11,Pulau Pinang,13.841378543335184
2022-1,Sabah,11.24282117524543
2022-2,Sabah,11.289514054205075
2022-3,Sabah,10.646545985700024
2022-4,Sabah,10.484857699288174
2022-5,Sabah,9.87043184133642
2022-6,Sabah,10.152823958539786
2022-7,Sabah,10.472851024682166
2022-8,Sabah,9.77055842967465
2022-9,Sabah,9.729263199088287
2022-10,Sabah,9.91420224848165
2022-11,Sabah,10.040843242627545
2022-12,Sabah,10.276106341264168
2023-1,Sabah,10.25338300513212
2023-2,Sabah,10.215662326048667
2023-3,Sabah,10.417092865644646
2023-4,Sabah,10.50995042400757
2023-5,Sabah,11.131400458813907
2023-6,Sabah,11.985533421873697
2023-7,Sabah,13.340091225175918
2023-8,Sabah,14.100435777223632
2023-9,Sabah,14.673650059230239
2023-10,Sabah,15.096021985547575
2023-11,Sabah,15.460082974660777
