date,state,price
2022-01-01,Johor,5.811853056054489
2022-02-01,Johor,5.822836451984866
2022-03-01,Johor,5.847139587447138
2022-04-01,Johor,5.8781132228700175
2022-05-01,Johor,5.931316333238591
2022-06-01,Johor,5.918423421551509
2022-07-01,Johor,6.0065180696300855
2022-08-01,Johor,6.203045961039301
2022-09-01,Johor,6.506191348021486
2022-10-01,Johor,6.766730501455256
2022-11-01,Johor,6.906601047597743
2022-12-01,Johor,7.036669094679342
2023-01-01,Johor,7.138257595663762
2023-02-01,Johor,7.235890926332822
2023-03-01,Johor,7.276720464593321
2023-04-01,Johor,7.230104617147007
2023-05-01,Johor,7.190614866739409
2023-06-01,Johor,7.185786903657871
2023-07-01,Johor,7.2087730375213575
2023-08-01,Johor,7.228709177416692
2023-09-01,Johor,7.24255378963356
2023-10-01,Johor,7.306975359719246
2023-11-01,Johor,7.351290831231162
2022-01-01,Kedah,5.658305039967577
2022-02-01,Kedah,5.676465191535431
2022-03-01,Kedah,5.74187712450644
2022-04-01,Kedah,5.7925302413986275
2022-05-01,Kedah,5.83049986700399
2022-06-01,Kedah,5.848389073115005
2022-07-01,Kedah,5.95657290802437
2022-08-01,Kedah,6.165506864755316
2022-09-01,Kedah,6.431249367636229
2022-10-01,Kedah,6.584354985788592
2022-11-01,Kedah,6.743272836122468
2022-12-01,Kedah,6.857177557715797
2023-01-01,Kedah,6.998357364779004
2023-02-01,Kedah,7.0407731237793785
2023-03-01,Kedah,7.027260617758064
2023-04-01,Kedah,6.995117363687361
2023-05-01,Kedah,7.019414930183913
2023-06-01,Kedah,7.030018592287462
2023-07-01,Kedah,7.064619489356609
2023-08-01,Kedah,7.017949781525611
2023-09-01,Kedah,7.012183328983714
2023-10-01,Kedah,7.031594931549788
2023-11-01,Kedah,7.063091448532408
2022-01-01,Kelantan,5.795240399152768
2022-02-01,Kelantan,5.775691754257009
2022-03-01,Kelantan,5.800635042760221
2022-04-01,Kelantan,5.761810742744267
2022-05-01,Kelantan,5.810591229983999
2022-06-01,Kelantan,5.873748886050812
2022-07-01,Kelantan,6.011059644533286
2022-08-01,Kelantan,6.1696805331858355
2022-09-01,Kelantan,6.37812472061012
2022-10-01,Kelantan,6.637830456451364
2022-11-01,Kelantan,6.872586059581873
2022-12-01,Kelantan,7.0705059435191515
2023-01-01,Kelantan,7.147535445274026
2023-02-01,Kelantan,7.163055669783613
2023-03-01,Kelantan,7.126477963462878
2023-04-01,Kelantan,7.092503455616103
2023-05-01,Kelantan,7.096450233612039
2023-06-01,Kelantan,7.024352993468323
2023-07-01,Kelantan,7.1686028462817575
2023-08-01,Kelantan,7.175260313022579
2023-09-01,Kelantan,7.274732157845839
2023-10-01,Kelantan,7.232644207303366
2023-11-01,Kelantan,7.26769311089468
2022-01-01,Melaka,5.54815331890332
2022-02-01,Melaka,5.540735750360751
2022-03-01,Melaka,5.566233304608624
2022-04-01,Melaka,5.626047133372452
2022-05-01,Melaka,5.6765305980501894
2022-06-01,Melaka,5.801416779189313
2022-07-01,Melaka,5.978912314209848
2022-08-01,Melaka,6.219398070729592
2022-09-01,Melaka,6.489101870310066
2022-10-01,Melaka,6.701837265711764
2022-11-01,Melaka,6.881697974246386
2022-12-01,Melaka,6.940072440240918
2023-01-01,Melaka,6.978355218332392
2023-02-01,Melaka,7.025557756132756
2023-03-01,Melaka,7.068797753152644
2023-04-01,Melaka,7.081725534694773
2023-05-01,Melaka,7.066281968599035
2023-06-01,Melaka,7.063456097308489
2023-07-01,Melaka,7.115050303923129
2023-08-01,Melaka,7.160647831998919
2023-09-01,Melaka,7.172643187730144
2023-10-01,Melaka,7.139455737499216
2023-11-01,Melaka,7.135720559633604
2022-01-01,Negeri Sembilan,5.607512314087248
2022-02-01,Negeri Sembilan,5.5764825133486084
2022-03-01,Negeri Sembilan,5.606052679149968
2022-04-01,Negeri Sembilan,5.6543410264887966
2022-05-01,Negeri Sembilan,5.735482113992551
2022-06-01,Negeri Sembilan,5.833028166685377
2022-07-01,Negeri Sembilan,5.970702558117644
2022-08-01,Negeri Sembilan,6.183814408755585
2022-09-01,Negeri Sembilan,6.430116617457794
2022-10-01,Negeri Sembilan,6.688620666023227
2022-11-01,Negeri Sembilan,6.884695250184652
2022-12-01,Negeri Sembilan,7.006185975019495
2023-01-01,Negeri Sembilan,7.085781007890904
2023-02-01,Negeri Sembilan,7.072804542168773
2023-03-01,Negeri Sembilan,7.022245976116089
2023-04-01,Negeri Sembilan,6.9516318029641555
2023-05-01,Negeri Sembilan,7.029989913481091
2023-06-01,Negeri Sembilan,7.106543845902462
2023-07-01,Negeri Sembilan,7.168202129993005
2023-08-01,Negeri Sembilan,7.15132413185555
2023-09-01,Negeri Sembilan,7.174705160152473
2023-10-01,Negeri Sembilan,7.185719902757538
2023-11-01,Negeri Sembilan,7.184340152933881
2022-01-01,Pahang,5.655726605059616
2022-02-01,Pahang,5.685925962806042
2022-03-01,Pahang,5.700861051424588
2022-04-01,Pahang,5.738094982619842
2022-05-01,Pahang,5.758043929918981
2022-06-01,Pahang,5.9831820703216
2022-07-01,Pahang,6.265079317434245
2022-08-01,Pahang,6.596399674415334
2022-09-01,Pahang,6.7627422175539875
2022-10-01,Pahang,6.93855675507869
2022-11-01,Pahang,7.0880886815111595
2022-12-01,Pahang,7.202007812717068
2023-01-01,Pahang,7.234280694326685
2023-02-01,Pahang,7.227170241814778
2023-03-01,Pahang,7.2003424071649
2023-04-01,Pahang,7.146309514894
2023-05-01,Pahang,7.155309912765812
2023-06-01,Pahang,7.1890998430885515
2023-07-01,Pahang,7.252370781224687
2023-08-01,Pahang,7.265714872898862
2023-09-01,Pahang,7.262937363871518
2023-10-01,Pahang,7.26329500356447
2023-11-01,Pahang,7.267610272432719
2022-01-01,Perak,5.519661909110218
2022-02-01,Perak,5.558315560829508
2022-03-01,Perak,5.596673178439555
2022-04-01,Perak,5.633287179843084
2022-05-01,Perak,5.676224729986228
2022-06-01,Perak,5.773142123932165
2022-07-01,Perak,5.963461195508156
2022-08-01,Perak,6.164712799719228
2022-09-01,Perak,6.4464235529338865
2022-10-01,Perak,6.684418096933524
2022-11-01,Perak,6.888184454515236
2022-12-01,Perak,6.951022381426042
2023-01-01,Perak,6.94226318609261
2023-02-01,Perak,6.939800088708185
2023-03-01,Perak,6.8764493243340885
2023-04-01,Perak,6.839451330798201
2023-05-01,Perak,6.743087320070992
2023-06-01,Perak,6.834415108960793
2023-07-01,Perak,6.933925015177622
2023-08-01,Perak,7.095313566625744
2023-09-01,Perak,7.075446300832603
2023-10-01,Perak,7.065172415888408
2023-11-01,Perak,7.045114334832821
2022-01-01,Perlis,5.508669581982005
2022-02-01,Perlis,5.52649006381777
2022-03-01,Perlis,5.557880426166726
2022-04-01,Perlis,5.605818227636159
2022-05-01,Perlis,5.663579335867181
2022-06-01,Perlis,5.7465731252254315
2022-07-01,Perlis,5.933419818254062
2022-08-01,Perlis,6.136172299027138
2022-09-01,Perlis,6.424792006726048
2022-10-01,Perlis,6.595538256079877
2022-11-01,Perlis,6.770382221918141
2022-12-01,Perlis,6.857328918423959
2023-01-01,Perlis,6.965124881222984
2023-02-01,Perlis,7.022450350390176
2023-03-01,Perlis,7.01719372237476
2023-04-01,Perlis,6.977520677848635
2023-05-01,Perlis,6.9723568720406215
2023-06-01,Perlis,6.97929667327881
2023-07-01,Perlis,7.0006254195862665
2023-08-01,Perlis,6.991526659563246
2023-09-01,Perlis,6.998812335816571
2023-10-01,Perlis,6.995202990156121
2023-11-01,Perlis,6.9780503170912
2022-01-01,Pulau Pinang,5.570330864126241
2022-02-01,Pulau Pinang,5.478681630213305
2022-03-01,Pulau Pinang,5.554698411782746
2022-04-01,Pulau Pinang,5.600351868057555
2022-05-01,Pulau Pinang,5.745437522790105
2022-06-01,Pulau Pinang,5.831954715844617
2022-07-01,Pulau Pinang,5.975055181439959
2022-08-01,Pulau Pinang,6.137030422201488
2022-09-01,Pulau Pinang,6.379560375381806
2022-10-01,Pulau Pinang,6.673099112573682
2022-11-01,Pulau Pinang,6.8743446424989
2022-12-01,Pulau Pinang,7.002974731167122
2023-01-01,Pulau Pinang,6.98048859927395
2023-02-01,Pulau Pinang,7.028677467004331
